time,signal
0.0,-0.0140425535
0.016666666666666666,-0.004680851
0.03333333333333333,-0.004680851
0.05,0.0
0.06666666666666667,0.0
0.08333333333333333,0.0
0.1,0.0
0.11666666666666667,0.0
0.13333333333333333,0.0
0.15,0.0
0.16666666666666666,0.0
0.18333333333333332,0.0
0.2,0.0
0.21666666666666667,0.0
0.23333333333333334,0.0
0.25,0.0
0.26666666666666666,0.0
0.2833333333333333,0.0
0.3,0.0
0.31666666666666665,0.0
0.3333333333333333,0.0
0.35,0.0
0.36666666666666664,0.0
0.38333333333333336,0.0
0.4,0.0
0.4166666666666667,0.0
0.43333333333333335,0.0
0.45,0.0
0.4666666666666667,0.0
0.48333333333333334,0.0
0.5,0.0
0.5166666666666667,0.0
0.5333333333333333,0.0
0.55,0.0
0.5666666666666667,0.0
0.5833333333333334,0.0
0.6,0.0
0.6166666666666667,0.0
0.6333333333333333,0.0
0.65,0.0
0.6666666666666666,0.0
0.6833333333333333,0.0
0.7,0.0
0.7166666666666667,0.0
0.7333333333333333,0.0
0.75,-0.004680851
0.7666666666666667,0.0
0.7833333333333333,0.0
0.8,0.0
0.8166666666666667,0.0
0.8333333333333334,0.0
0.85,0.0
0.8666666666666667,0.0
0.8833333333333333,0.0
0.9,0.0
0.9166666666666666,0.0
0.9333333333333333,0.0
0.95,0.0
0.9666666666666667,0.0
0.9833333333333333,0.0
1.0,-0.004680851
1.0166666666666666,-0.004680851
1.0333333333333334,-0.004680851
1.05,0.0
1.0666666666666667,0.0
1.0833333333333333,0.0
1.1,0.0
1.1166666666666667,0.0
1.1333333333333333,0.0
1.15,0.0
1.1666666666666667,0.0
1.1833333333333333,0.0
1.2,0.0
1.2166666666666666,0.0
1.2333333333333334,0.0
1.25,-0.004680851
1.2666666666666666,0.0
1.2833333333333334,0.0
1.3,0.0
1.3166666666666667,-0.004680851
1.3333333333333333,-0.004680851
1.35,-0.004680851
1.3666666666666667,0.0
1.3833333333333333,-0.004680851
1.4,-0.004680851
1.4166666666666667,-0.004680851
1.4333333333333333,-0.004680851
1.45,-0.004680851
1.4666666666666666,-0.004680851
1.4833333333333334,-0.004680851
1.5,-0.004680851
1.5166666666666666,-0.004680851
1.5333333333333334,-0.004680851
1.55,-0.004680851
1.5666666666666667,-0.004680851
1.5833333333333333,-0.004680851
1.6,-0.004680851
1.6166666666666667,-0.004680851
1.6333333333333333,-0.004680851
1.65,-0.004680851
1.6666666666666667,-0.004680851
1.6833333333333333,-0.004680851
1.7,-0.004680851
1.7166666666666666,-0.004680851
1.7333333333333334,-0.004680851
1.75,-0.004680851
1.7666666666666666,-0.004680851
1.7833333333333334,-0.004680851
1.8,-0.004680851
1.8166666666666667,-0.004680851
1.8333333333333333,-0.004680851
1.85,-0.004680851
1.8666666666666667,-0.004680851
1.8833333333333333,-0.004680851
1.9,-0.004680851
1.9166666666666667,-0.004680851
1.9333333333333333,-0.004680851
1.95,-0.004680851
1.9666666666666666,-0.004680851
1.9833333333333334,-0.004680851
2.0,-0.004680851
2.0166666666666666,-0.009361702
2.033333333333333,-0.009361702
2.05,-0.004680851
2.066666666666667,-0.009361702
2.0833333333333335,-0.009361702
2.1,-0.009361702
2.1166666666666667,-0.009361702
2.1333333333333333,-0.009361702
2.15,-0.009361702
2.1666666666666665,-0.004680851
2.183333333333333,-0.009361702
2.2,-0.009361702
2.216666666666667,-0.004680851
2.2333333333333334,-0.009361702
2.25,-0.009361702
2.2666666666666666,-0.009361702
2.283333333333333,-0.004680851
2.3,-0.004680851
2.316666666666667,-0.009361702
2.3333333333333335,-0.004680851
2.35,-0.004680851
2.3666666666666667,-0.004680851
2.3833333333333333,-0.004680851
2.4,-0.004680851
2.4166666666666665,-0.004680851
2.433333333333333,-0.004680851
2.45,-0.004680851
2.466666666666667,-0.004680851
2.4833333333333334,-0.004680851
2.5,-0.004680851
2.5166666666666666,-0.004680851
2.533333333333333,-0.004680851
2.55,-0.004680851
2.566666666666667,-0.004680851
2.5833333333333335,0.0
2.6,-0.004680851
2.6166666666666667,-0.004680851
2.6333333333333333,-0.004680851
2.65,-0.004680851
2.6666666666666665,-0.004680851
2.683333333333333,-0.004680851
2.7,-0.004680851
2.716666666666667,-0.004680851
2.7333333333333334,-0.004680851
2.75,-0.004680851
2.7666666666666666,-0.004680851
2.783333333333333,-0.004680851
2.8,-0.004680851
2.816666666666667,-0.004680851
2.8333333333333335,-0.004680851
2.85,-0.004680851
2.8666666666666667,-0.004680851
2.8833333333333333,-0.004680851
2.9,-0.004680851
2.9166666666666665,-0.004680851
2.933333333333333,-0.004680851
2.95,-0.004680851
2.966666666666667,-0.004680851
2.9833333333333334,-0.004680851
3.0,-0.004680851
3.0166666666666666,-0.004680851
3.033333333333333,-0.004680851
3.05,-0.004680851
3.066666666666667,-0.004680851
3.0833333333333335,-0.004680851
3.1,-0.004680851
3.1166666666666667,-0.004680851
3.1333333333333333,-0.004680851
3.15,-0.004680851
3.1666666666666665,-0.004680851
3.183333333333333,-0.004680851
3.2,-0.004680851
3.216666666666667,-0.004680851
3.2333333333333334,-0.004680851
3.25,-0.004680851
3.2666666666666666,-0.004680851
3.283333333333333,-0.004680851
3.3,-0.004680851
3.316666666666667,-0.004680851
3.3333333333333335,-0.004680851
3.35,-0.004680851
3.3666666666666667,-0.004680851
3.3833333333333333,-0.004680851
3.4,-0.004680851
3.4166666666666665,-0.004680851
3.433333333333333,-0.004680851
3.45,-0.004680851
3.466666666666667,-0.004680851
3.4833333333333334,-0.004680851
3.5,-0.004680851
3.5166666666666666,-0.004680851
3.533333333333333,-0.004680851
3.55,-0.004680851
3.566666666666667,-0.004680851
3.5833333333333335,-0.004680851
3.6,-0.004680851
3.6166666666666667,-0.004680851
3.6333333333333333,-0.004680851
3.65,-0.004680851
3.6666666666666665,-0.004680851
3.683333333333333,-0.004680851
3.7,-0.004680851
3.716666666666667,-0.004680851
3.7333333333333334,-0.004680851
3.75,-0.004680851
3.7666666666666666,-0.004680851
3.783333333333333,-0.004680851
3.8,-0.004680851
3.816666666666667,-0.004680851
3.8333333333333335,-0.004680851
3.85,-0.004680851
3.8666666666666667,-0.004680851
3.8833333333333333,-0.004680851
3.9,-0.004680851
3.9166666666666665,-0.004680851
3.933333333333333,-0.009361702
3.95,-0.009361702
3.966666666666667,-0.009361702
3.9833333333333334,-0.009361702
4.0,-0.004680851
4.016666666666667,-0.004680851
